42.427653, -71.145273
42.427687, -71.145256
42.42772, -71.14524
42.427751, -71.145233
42.427779, -71.145236
42.427812, -71.145231
42.427848, -71.145188
42.42788, -71.145196
42.427912, -71.145199
42.427945, -71.145202
42.427976, -71.145197
42.428004, -71.145177
42.428028, -71.145156
42.42806, -71.145142
42.428107, -71.145116
42.428154, -71.14509
42.428203, -71.145081
42.428242, -71.145069
42.428292, -71.145051
42.428326, -71.145015
42.428371, -71.145017
42.428421, -71.145012
42.428473, -71.145001
42.428502, -71.144999
42.428531, -71.144994
42.428559, -71.14499
42.428592, -71.144984
42.428623, -71.144948
42.42865, -71.144944
42.428678, -71.14494
42.428728, -71.144941
42.428767, -71.144942
42.428791, -71.144961
42.42882, -71.144987
42.428847, -71.14504
42.428889, -71.145106
42.428913, -71.145135
42.42894, -71.145158
42.428972, -71.145173
42.429001, -71.145193
42.429031, -71.145193
42.429068, -71.145197
42.429104, -71.145195
42.429136, -71.1452
42.429189, -71.145209
42.429219, -71.14522
42.42925, -71.145237
42.429275, -71.145252
42.429317, -71.145273
42.429342, -71.145287
42.429369, -71.145308
42.429394, -71.145329
42.429415, -71.145358
42.429439, -71.14539
42.429468, -71.145416
42.429501, -71.145439
42.429532, -71.145459
42.429565, -71.145489
42.429593, -71.145521
42.42962, -71.145544
42.429662, -71.145568
42.429694, -71.145594
42.429733, -71.145619
42.42978, -71.14564
42.429826, -71.145659
42.429854, -71.145673
42.429893, -71.145669
42.429939, -71.145662
42.429992, -71.145668
42.430054, -71.145672
42.430086, -71.145683
42.430119, -71.145685
42.430153, -71.145694
42.43018, -71.145704
42.430218, -71.145727
42.430242, -71.145761
42.430282, -71.14581
42.430302, -71.145843
42.430332, -71.145904
42.430349, -71.145937
42.430366, -71.145972
42.430386, -71.14601
42.430415, -71.146081
42.43043, -71.146122
42.430445, -71.146164
42.430467, -71.146234
42.430476, -71.146271
42.430485, -71.146307
42.430497, -71.146344
42.430509, -71.14638
42.430527, -71.146423
42.430534, -71.146472
42.430537, -71.146519
42.430541, -71.146564
42.430555, -71.146612
42.430561, -71.146652
42.430567, -71.146696
42.430567, -71.146736
42.430576, -71.146782
42.430583, -71.146828
42.43058, -71.146867
42.430586, -71.146908
42.430599, -71.146957
42.430612, -71.147002
42.430625, -71.147046
42.430646, -71.147087
42.43066, -71.14712
42.43068, -71.147187
42.430697, -71.147226
42.430716, -71.147262
42.430733, -71.1473
42.430752, -71.147346
42.430771, -71.147386
42.430785, -71.147425
42.430799, -71.147469
42.430812, -71.147536
42.430783, -71.147565
42.430753, -71.147612
42.430727, -71.147646
42.430693, -71.147641
42.430673, -71.147594
42.430659, -71.147523
42.430664, -71.147449
42.43067, -71.147399
42.430678, -71.147342
42.430681, -71.147295
42.430668, -71.147262
42.430657, -71.147224
42.430648, -71.147182
42.43064, -71.147139
42.430642, -71.147063
42.430638, -71.147024
42.430631, -71.146963
42.430623, -71.146897
42.430608, -71.146827
42.430598, -71.146767
42.430583, -71.14669
42.430574, -71.146648
42.430567, -71.146608
42.430556, -71.146546
